trip_id,driver_id,zone,hour,trip_duration_min,distance_miles,delivery_success,delay_min,vehicle_type,speed_mph,time_of_day,is_delayed
384,85,North,14,52.3,4.82,1,11.4,Bike,5.53,Afternoon,1
385,32,North,4,39.3,3.77,1,11.9,Bike,5.76,Night,1
386,87,South,7,32.6,4.88,0,0.5,Van,8.98,Morning,0
387,33,West,13,25.7,4.0,1,5.4,Bike,9.34,Afternoon,0
388,67,South,3,5.0,5.57,1,6.0,Car,66.84,Night,0
389,18,East,6,26.8,6.43,1,1.6,Bike,14.4,Morning,0
390,25,North,6,25.3,3.75,1,24.8,Van,8.89,Morning,1
391,95,East,17,10.9,4.09,0,1.7,Van,22.51,Evening,0
392,54,Downtown,13,29.5,3.19,1,4.3,Bike,6.49,Afternoon,0
393,58,North,7,37.4,7.27,1,10.3,Van,11.66,Morning,1
394,67,East,11,28.4,1.45,1,1.7,Van,3.06,Morning,0
395,46,Downtown,9,28.4,3.68,1,4.7,Bike,7.77,Morning,0
396,24,East,13,29.0,6.42,1,6.4,Van,13.28,Afternoon,0
397,32,Downtown,8,21.8,3.74,1,4.9,Car,10.29,Morning,0
398,47,Downtown,5,32.6,3.66,0,2.6,Car,6.74,Night,0
399,86,North,4,40.2,6.34,1,14.5,Car,9.46,Night,1
400,23,South,0,25.4,0.5,1,4.7,Bike,1.18,Night,0
401,66,Downtown,0,17.4,5.06,1,1.3,Bike,17.45,Night,0
402,27,Downtown,19,11.1,3.9,0,8.2,Car,21.08,Evening,0
403,2,North,16,30.0,3.94,1,5.3,Van,7.88,Afternoon,0
404,90,South,10,31.1,7.13,1,0.6,Bike,13.76,Morning,0
405,17,West,11,28.6,4.96,1,1.6,Bike,10.41,Morning,0
406,33,West,2,22.6,2.69,0,0.9,Van,7.14,Night,0
407,9,South,5,27.8,2.04,1,0.4,Car,4.4,Night,0
408,43,East,10,19.6,4.88,1,1.3,Bike,14.94,Morning,0
409,48,North,12,17.9,2.25,1,1.6,Bike,7.54,Afternoon,0
410,39,South,10,15.0,7.41,0,3.1,Van,29.64,Morning,0
411,93,West,7,15.1,2.79,0,17.4,Van,11.09,Morning,1
412,42,Downtown,9,30.3,4.98,1,14.3,Car,9.86,Morning,1
413,26,West,1,22.3,1.11,0,7.0,Van,2.99,Night,0
414,99,Downtown,23,18.2,1.21,1,5.2,Car,3.99,Late Night,0
415,50,North,13,11.4,4.58,1,14.7,Car,24.11,Afternoon,1
416,25,Downtown,15,31.7,11.4,1,0.8,Van,21.58,Afternoon,0
417,24,South,16,35.7,3.88,0,2.0,Van,6.52,Afternoon,0
418,13,Downtown,10,14.8,6.38,1,4.0,Van,25.86,Morning,0
419,60,East,1,23.8,4.01,1,8.4,Van,10.11,Night,0
420,7,South,23,15.7,7.03,1,4.9,Van,26.87,Late Night,0
421,57,North,22,23.6,4.82,1,8.3,Van,12.25,Late Night,0
422,36,South,4,31.1,2.51,1,0.8,Car,4.84,Night,0
423,45,East,15,41.2,4.5,1,1.1,Car,6.55,Afternoon,0
424,20,North,15,20.5,1.44,1,6.7,Van,4.21,Afternoon,0
425,65,West,1,32.0,3.22,1,2.1,Van,6.04,Night,0
426,8,East,15,32.2,5.76,0,2.9,Car,10.73,Afternoon,0
427,16,North,4,23.5,3.69,1,7.8,Van,9.42,Night,0
428,14,Downtown,7,36.6,4.13,1,0.4,Van,6.77,Morning,0
429,76,South,19,21.7,6.88,1,0.9,Van,19.02,Evening,0
430,87,North,13,29.4,4.0,1,1.8,Van,8.16,Afternoon,0
431,15,South,9,19.3,6.02,1,10.7,Car,18.72,Morning,1
432,92,Downtown,22,30.3,3.81,1,2.6,Van,7.54,Late Night,0
433,98,North,1,29.3,6.83,0,1.5,Bike,13.99,Night,0
434,66,West,2,36.9,7.62,1,5.7,Bike,12.39,Night,0
435,32,East,17,43.4,1.06,1,0.2,Car,1.47,Evening,0
436,87,North,20,34.2,3.03,0,7.5,Bike,5.32,Evening,0
437,63,Downtown,1,31.7,4.53,0,6.0,Van,8.57,Night,0
438,86,North,20,21.1,3.63,1,0.3,Bike,10.32,Evening,0
439,51,South,8,5.0,6.72,1,3.4,Car,80.64,Morning,0
440,25,North,1,38.0,5.44,1,2.6,Van,8.59,Night,0
441,58,West,6,43.6,3.11,1,0.9,Van,4.28,Morning,0
442,63,North,6,28.1,7.84,1,0.8,Car,16.74,Morning,0
443,62,East,13,14.9,7.8,1,0.9,Car,31.41,Afternoon,0
444,22,North,4,38.8,2.34,1,4.6,Van,3.62,Night,0
445,58,South,7,36.1,3.79,1,0.9,Car,6.3,Morning,0
446,58,North,22,5.0,6.67,1,0.3,Van,80.04,Late Night,0
447,86,West,21,26.4,6.86,1,15.8,Bike,15.59,Late Night,1
448,49,Downtown,17,27.4,7.81,1,0.2,Car,17.1,Evening,0
449,52,North,5,9.0,9.94,1,5.5,Car,66.27,Night,0
450,42,North,13,14.2,5.84,1,13.7,Van,24.68,Afternoon,1
451,70,East,17,35.9,7.55,1,0.2,Bike,12.62,Evening,0
452,15,West,16,25.7,10.34,1,16.9,Van,24.14,Afternoon,1
453,54,Downtown,8,15.5,4.97,1,3.5,Bike,19.24,Morning,0
454,60,South,12,18.3,3.43,1,7.7,Van,11.25,Afternoon,0
455,97,North,15,13.0,5.51,1,4.9,Car,25.43,Afternoon,0
456,8,Downtown,20,25.8,8.19,1,4.8,Bike,19.05,Evening,0
457,53,South,9,32.5,8.63,1,7.8,Van,15.93,Morning,0
458,60,West,9,36.8,5.29,1,0.3,Bike,8.62,Morning,0
459,5,West,3,18.3,4.67,1,2.5,Van,15.31,Night,0
460,68,Downtown,11,21.5,2.45,1,17.5,Van,6.84,Morning,1
461,6,South,7,30.0,5.16,1,0.3,Van,10.32,Morning,0
462,96,West,14,34.5,2.64,1,1.5,Van,4.59,Afternoon,0
463,94,Downtown,20,28.7,3.06,1,5.6,Van,6.4,Evening,0
464,47,West,22,37.7,5.47,1,0.5,Bike,8.71,Late Night,0
465,99,West,18,43.2,2.45,1,3.8,Bike,3.4,Evening,0
466,55,West,14,8.7,5.71,1,6.2,Bike,39.38,Afternoon,0
467,40,East,7,40.2,6.9,0,7.1,Van,10.3,Morning,0
468,52,South,7,38.0,2.89,0,4.1,Bike,4.56,Morning,0
469,16,Downtown,18,13.2,3.82,1,3.5,Van,17.36,Evening,0
470,13,Downtown,8,29.6,2.11,1,6.3,Bike,4.28,Morning,0
471,30,South,23,31.4,6.19,1,0.8,Car,11.83,Late Night,0
472,19,South,16,14.1,2.02,1,5.7,Bike,8.6,Afternoon,0
473,17,South,7,24.4,6.4,1,12.6,Bike,15.74,Morning,1
474,63,South,11,26.6,5.58,1,5.7,Car,12.59,Morning,0
475,19,North,14,14.2,9.32,0,0.2,Bike,39.38,Afternoon,0
476,92,Downtown,3,21.6,8.34,1,3.5,Van,23.17,Night,0
477,58,North,5,39.0,2.63,1,6.5,Bike,4.05,Night,0
478,55,West,15,41.8,8.65,1,0.2,Bike,12.42,Afternoon,0
479,90,West,4,14.0,3.93,1,7.2,Car,16.84,Night,0
480,90,Downtown,22,5.0,3.39,1,1.7,Van,40.68,Late Night,0
481,62,West,12,37.4,3.98,1,4.4,Bike,6.39,Afternoon,0
482,23,South,14,43.2,4.42,1,17.0,Bike,6.14,Afternoon,1
483,9,North,16,33.8,9.32,1,26.4,Bike,16.54,Afternoon,1
484,12,South,21,22.1,0.5,1,5.0,Van,1.36,Late Night,0
485,1,West,19,14.2,8.7,1,3.4,Van,36.76,Evening,0
486,58,North,21,31.2,6.66,0,1.0,Van,12.81,Late Night,0
487,1,South,4,35.5,5.34,0,1.2,Bike,9.03,Night,0
488,34,Downtown,18,18.4,3.8,1,2.8,Car,12.39,Evening,0
489,96,South,6,27.8,4.81,0,6.1,Van,10.38,Morning,0
490,48,West,2,20.7,6.7,1,7.3,Car,19.42,Night,0
491,89,North,12,32.5,6.92,1,1.3,Bike,12.78,Afternoon,0
492,1,Downtown,13,5.0,3.34,1,3.8,Van,40.08,Afternoon,0
493,16,North,15,29.0,6.55,1,4.5,Van,13.55,Afternoon,0
494,61,Downtown,12,21.3,3.82,0,11.2,Van,10.76,Afternoon,1
495,64,North,1,43.3,4.65,1,10.5,Bike,6.44,Night,1
496,63,West,13,28.1,7.63,1,8.5,Bike,16.29,Afternoon,0
497,69,Downtown,19,32.1,6.59,1,3.6,Car,12.32,Evening,0
498,22,East,6,15.6,1.76,1,0.3,Van,6.77,Morning,0
499,93,North,4,22.8,5.27,1,2.0,Van,13.87,Night,0
500,67,North,13,28.9,5.84,0,4.9,Van,12.12,Afternoon,0
501,76,South,8,21.4,5.3,1,5.1,Van,14.86,Morning,0
502,26,Downtown,9,22.6,0.5,1,9.5,Van,1.33,Morning,0
503,16,East,6,27.6,2.29,1,2.4,Bike,4.98,Morning,0
504,51,West,13,7.9,1.45,1,13.8,Bike,11.01,Afternoon,1
505,86,South,13,19.8,3.73,0,0.9,Bike,11.3,Afternoon,0
506,57,East,1,32.9,5.28,0,0.3,Van,9.63,Night,0
507,29,Downtown,16,21.1,3.96,1,1.0,Bike,11.26,Afternoon,0
508,78,East,19,48.4,3.76,1,3.1,Car,4.66,Evening,0
509,92,North,3,25.9,1.52,1,8.7,Van,3.52,Night,0
510,69,North,12,6.5,2.5,0,0.8,Van,23.08,Afternoon,0
511,47,South,17,29.4,3.09,1,4.0,Van,6.31,Evening,0
512,94,Downtown,2,14.4,6.76,1,7.5,Van,28.17,Night,0
513,62,Downtown,18,28.4,5.86,1,0.2,Car,12.38,Evening,0
514,69,East,4,19.3,6.57,1,0.2,Van,20.42,Night,0
515,76,South,0,20.0,5.92,1,3.4,Van,17.76,Night,0
516,16,Downtown,8,35.4,6.64,1,1.0,Van,11.25,Morning,0
517,90,North,23,9.2,2.27,0,3.0,Van,14.8,Late Night,0
518,90,East,7,20.1,7.67,0,0.2,Car,22.9,Morning,0
519,48,West,2,19.0,7.1,1,18.8,Bike,22.42,Night,1
520,85,North,1,38.4,4.25,0,5.3,Bike,6.64,Night,0
521,39,South,0,21.5,6.94,1,5.8,Bike,19.37,Night,0
522,100,Downtown,11,15.6,7.43,1,3.6,Car,28.58,Morning,0
523,33,North,21,27.3,4.89,1,8.7,Bike,10.75,Late Night,0
524,94,West,12,16.1,6.07,1,9.0,Car,22.62,Afternoon,0
525,23,West,9,17.5,3.96,0,0.9,Van,13.58,Morning,0
526,10,South,16,31.9,7.64,1,7.3,Car,14.37,Afternoon,0
527,69,North,10,5.0,4.1,0,4.2,Bike,49.2,Morning,0
528,100,East,4,15.4,5.63,1,7.2,Car,21.94,Night,0
529,34,North,8,18.2,4.91,1,12.5,Car,16.19,Morning,1
530,52,West,12,40.5,3.83,1,2.0,Van,5.67,Afternoon,0
531,95,South,19,29.5,1.59,0,4.2,Car,3.23,Evening,0
532,10,South,22,24.7,6.77,1,7.7,Van,16.45,Late Night,0
533,19,East,10,24.0,4.93,1,21.6,Bike,12.32,Morning,1
534,58,South,22,26.2,8.66,0,4.7,Van,19.83,Late Night,0
535,96,South,3,27.5,7.43,1,6.4,Car,16.21,Night,0
536,1,South,20,26.3,7.4,1,9.4,Bike,16.88,Evening,0
537,69,South,10,44.5,6.47,1,7.0,Car,8.72,Morning,0
538,4,South,8,20.6,6.51,1,14.3,Van,18.96,Morning,1
539,16,West,6,26.7,5.31,0,1.3,Bike,11.93,Morning,0
540,24,North,15,25.4,6.65,1,11.9,Bike,15.71,Afternoon,1
541,80,Downtown,22,34.4,4.1,1,1.2,Car,7.15,Late Night,0
542,2,South,22,18.1,0.5,1,4.2,Bike,1.66,Late Night,0
543,92,Downtown,4,21.3,6.42,0,3.7,Bike,18.08,Night,0
544,32,Downtown,5,9.9,6.46,0,8.9,Car,39.15,Night,0
545,91,West,18,34.9,2.36,1,2.5,Van,4.06,Evening,0
546,84,South,0,9.8,6.03,1,0.8,Bike,36.92,Night,0
547,24,Downtown,15,30.4,6.0,0,6.1,Bike,11.84,Afternoon,0
548,12,South,17,41.8,7.16,1,4.7,Van,10.28,Evening,0
549,50,East,23,44.3,4.79,0,8.8,Bike,6.49,Late Night,0
550,35,East,12,21.9,1.96,1,7.1,Van,5.37,Afternoon,0
551,33,East,0,21.5,4.03,1,11.3,Bike,11.25,Night,1
552,33,Downtown,9,24.3,4.02,1,9.1,Bike,9.93,Morning,0
553,61,East,6,34.0,4.77,1,5.8,Car,8.42,Morning,0
554,51,West,4,23.7,5.24,1,3.1,Van,13.27,Night,0
555,43,West,12,22.3,4.53,1,0.1,Van,12.19,Afternoon,0
556,12,Downtown,21,35.7,5.79,1,1.8,Bike,9.73,Late Night,0
557,67,South,15,25.4,2.8,1,6.5,Bike,6.61,Afternoon,0
558,65,North,23,23.5,5.72,1,0.3,Van,14.6,Late Night,0
559,33,South,19,16.2,3.48,0,7.1,Bike,12.89,Evening,0
560,40,South,21,35.3,4.6,0,3.6,Van,7.82,Late Night,0
561,74,South,13,27.5,1.34,1,10.1,Bike,2.92,Afternoon,1
562,43,South,10,24.9,6.89,1,5.4,Van,16.6,Morning,0
563,44,North,18,6.4,4.39,0,8.0,Bike,41.16,Evening,0
564,29,East,22,34.5,5.68,1,0.9,Car,9.88,Late Night,0
565,13,South,1,13.7,3.36,1,0.9,Car,14.72,Night,0
566,12,West,7,29.5,3.88,1,1.2,Bike,7.89,Morning,0
567,95,Downtown,12,17.2,3.07,0,2.0,Bike,10.71,Afternoon,0
568,46,Downtown,6,14.3,5.32,1,11.7,Car,22.32,Morning,1
569,2,West,11,34.3,6.15,1,7.4,Bike,10.76,Morning,0
570,35,South,7,26.0,3.0,1,2.3,Bike,6.92,Morning,0
571,87,North,15,25.4,5.28,1,12.5,Car,12.47,Afternoon,1
572,81,East,17,44.5,4.51,1,7.5,Car,6.08,Evening,0
573,90,Downtown,18,44.4,5.39,1,5.3,Bike,7.28,Evening,0
574,8,East,3,22.5,3.2,1,2.9,Van,8.53,Night,0
575,93,North,11,11.9,5.93,1,5.3,Bike,29.9,Morning,0
576,26,Downtown,15,39.1,4.44,1,4.5,Van,6.81,Afternoon,0
577,74,East,20,11.6,4.72,1,7.6,Bike,24.41,Evening,0
578,90,North,21,29.8,9.68,1,1.3,Bike,19.49,Late Night,0
579,34,East,16,22.3,1.48,1,10.8,Bike,3.98,Afternoon,1
580,7,South,3,25.8,6.08,1,4.5,Car,14.14,Night,0
581,68,North,19,37.3,5.87,1,8.2,Van,9.44,Evening,0
582,58,East,23,17.1,6.26,0,2.1,Bike,21.96,Late Night,0
583,75,South,23,18.9,6.17,1,2.5,Bike,19.59,Late Night,0
584,29,South,21,32.6,5.39,1,13.8,Van,9.92,Late Night,1
585,36,North,23,42.9,5.82,1,4.9,Van,8.14,Late Night,0
586,89,West,8,49.7,10.37,1,1.9,Bike,12.52,Morning,0
587,21,Downtown,4,10.5,4.66,0,0.4,Van,26.63,Night,0
588,36,North,16,20.8,4.63,1,2.8,Car,13.36,Afternoon,0
589,10,South,16,14.7,2.87,1,9.5,Car,11.71,Afternoon,0
590,73,South,1,33.5,3.35,1,1.4,Van,6.0,Night,0
591,24,North,1,25.6,5.45,0,9.8,Bike,12.77,Night,0
592,64,West,20,33.8,5.74,1,0.9,Van,10.19,Evening,0
593,99,Downtown,22,21.0,4.77,1,0.7,Van,13.63,Late Night,0
594,49,East,6,32.0,6.3,1,4.7,Car,11.81,Morning,0
595,99,North,3,23.2,4.2,1,8.2,Van,10.86,Night,0
596,36,Downtown,12,26.4,9.97,0,7.6,Car,22.66,Afternoon,0
597,82,Downtown,19,19.2,5.31,1,3.9,Bike,16.59,Evening,0
598,96,South,10,38.6,6.35,1,5.1,Bike,9.87,Morning,0
599,24,East,2,12.4,5.32,0,1.5,Van,25.74,Night,0
600,23,North,1,23.9,3.8,0,4.0,Bike,9.54,Night,0
601,62,South,15,42.8,3.99,1,1.2,Van,5.59,Afternoon,0
602,96,South,2,37.8,2.71,1,13.2,Van,4.3,Night,1
603,37,West,23,16.6,1.56,0,5.7,Van,5.64,Late Night,0
604,12,Downtown,14,17.1,6.9,0,4.2,Car,24.21,Afternoon,0
605,55,North,16,30.1,3.78,0,1.4,Van,7.53,Afternoon,0
606,13,North,15,31.5,4.87,1,2.6,Car,9.28,Afternoon,0
607,23,North,19,36.9,8.07,1,7.6,Van,13.12,Evening,0
608,89,South,6,10.9,7.34,1,1.4,Bike,40.4,Morning,0
609,99,West,15,38.2,5.3,1,0.7,Car,8.32,Afternoon,0
610,30,East,4,16.0,4.58,1,1.8,Bike,17.18,Night,0
611,17,South,1,38.3,4.69,1,7.9,Van,7.35,Night,0
612,62,East,0,8.8,9.4,1,10.7,Van,64.09,Night,1
613,84,West,21,13.9,5.34,1,2.7,Car,23.05,Late Night,0
614,89,Downtown,12,42.2,10.98,1,7.6,Bike,15.61,Afternoon,0
615,86,North,15,42.8,2.4,1,2.0,Bike,3.36,Afternoon,0
616,13,East,4,26.0,5.09,0,3.6,Van,11.75,Night,0
617,59,South,2,21.7,7.33,1,0.1,Bike,20.27,Night,0
618,19,East,14,24.8,7.16,1,6.2,Bike,17.32,Afternoon,0
619,49,Downtown,15,29.1,6.26,1,6.3,Bike,12.91,Afternoon,0
620,100,North,10,30.0,3.78,1,0.5,Van,7.56,Morning,0
621,12,East,18,22.1,2.37,1,2.2,Car,6.43,Evening,0
622,61,Downtown,17,5.6,4.64,0,3.3,Bike,49.71,Evening,0
623,19,South,20,19.6,7.09,1,7.4,Bike,21.7,Evening,0
624,76,West,8,9.4,8.4,1,8.7,Van,53.62,Morning,0
625,9,South,7,32.7,5.22,1,6.3,Van,9.58,Morning,0
626,71,North,21,28.7,4.8,1,1.2,Bike,10.03,Late Night,0
627,28,South,18,23.9,5.42,1,2.2,Bike,13.61,Evening,0
628,78,South,21,22.5,5.44,1,1.4,Bike,14.51,Late Night,0
629,95,South,4,44.7,7.37,0,5.1,Van,9.89,Night,0
630,52,South,16,36.5,4.26,0,5.2,Car,7.0,Afternoon,0
631,83,North,4,27.1,4.76,1,0.1,Van,10.54,Night,0
632,16,Downtown,13,19.6,5.92,1,6.6,Bike,18.12,Afternoon,0
633,69,East,6,37.9,3.74,1,1.3,Car,5.92,Morning,0
634,99,West,8,26.1,3.16,1,8.1,Bike,7.26,Morning,0
635,12,East,16,18.5,7.81,1,8.9,Van,25.33,Afternoon,0
636,25,East,2,19.1,4.95,1,8.0,Van,15.55,Night,0
637,52,West,7,31.6,6.78,1,2.6,Car,12.87,Morning,0
638,85,North,21,34.5,6.38,0,2.1,Bike,11.1,Late Night,0
639,100,West,12,31.4,2.25,1,2.9,Bike,4.3,Afternoon,0
640,53,North,15,31.6,3.7,1,3.7,Bike,7.03,Afternoon,0
641,23,East,20,22.0,5.13,1,1.4,Bike,13.99,Evening,0
642,16,North,9,19.6,4.52,1,13.4,Car,13.84,Morning,1
643,57,Downtown,17,26.5,5.49,1,3.5,Car,12.43,Evening,0
644,39,West,2,24.2,5.37,1,0.4,Van,13.31,Night,0
645,53,Downtown,11,15.0,6.57,1,29.4,Bike,26.28,Morning,1
646,42,East,15,24.7,4.91,1,3.3,Bike,11.93,Afternoon,0
647,58,West,17,31.9,5.14,1,14.7,Car,9.67,Evening,1
648,39,East,16,21.1,2.13,1,2.5,Van,6.06,Afternoon,0
649,14,Downtown,6,40.9,3.8,1,1.3,Car,5.57,Morning,0
650,95,East,18,12.5,3.9,1,6.7,Bike,18.72,Evening,0
651,5,West,22,16.8,4.11,1,2.8,Car,14.68,Late Night,0
652,35,West,22,19.3,4.26,1,10.7,Van,13.24,Late Night,1
653,87,East,7,33.2,6.2,1,3.1,Car,11.2,Morning,0
654,93,West,16,27.1,8.54,1,2.1,Van,18.91,Afternoon,0
655,75,West,20,16.1,2.3,1,17.0,Bike,8.57,Evening,1
656,18,East,6,6.3,4.6,1,8.9,Car,43.81,Morning,0
657,76,Downtown,0,13.1,3.27,1,1.2,Car,14.98,Night,0
658,9,West,7,7.5,2.32,1,3.4,Bike,18.56,Morning,0
659,74,West,18,33.7,3.94,0,0.6,Bike,7.01,Evening,0
660,58,West,19,14.4,2.89,1,0.6,Van,12.04,Evening,0
661,17,West,19,31.8,5.47,1,9.6,Van,10.32,Evening,0
662,7,East,9,30.4,4.67,1,13.4,Van,9.22,Morning,1
663,46,Downtown,11,36.9,4.4,1,6.7,Bike,7.15,Morning,0
664,13,Downtown,23,17.9,5.62,0,22.7,Van,18.84,Late Night,1
665,40,North,0,29.0,2.14,0,0.2,Van,4.43,Night,0
666,42,West,23,26.2,2.97,1,2.0,Van,6.8,Late Night,0
667,9,West,20,26.2,5.71,1,0.7,Bike,13.08,Evening,0
668,50,North,3,24.8,2.95,1,7.6,Bike,7.14,Night,0
669,27,Downtown,3,33.4,0.92,1,11.1,Bike,1.65,Night,1
670,66,South,8,32.3,8.2,1,3.0,Bike,15.23,Morning,0
671,5,South,14,25.0,5.68,0,8.8,Bike,13.63,Afternoon,0
672,29,Downtown,23,20.4,7.03,1,9.4,Car,20.68,Late Night,0
673,37,West,14,19.3,3.55,1,0.8,Van,11.04,Afternoon,0
674,38,South,6,25.4,2.23,1,2.4,Bike,5.27,Morning,0
675,83,East,11,27.2,5.58,1,1.0,Bike,12.31,Morning,0
676,8,East,2,24.1,2.8,1,5.5,Bike,6.97,Night,0
677,65,North,19,12.1,7.04,1,2.4,Bike,34.91,Evening,0
678,86,Downtown,8,22.0,5.48,0,5.5,Car,14.95,Morning,0
679,17,Downtown,13,19.7,5.39,1,10.4,Car,16.42,Afternoon,1
680,71,South,12,25.2,5.41,1,2.7,Van,12.88,Afternoon,0
681,89,West,23,50.4,9.07,1,17.9,Bike,10.8,Late Night,1
682,45,Downtown,11,29.3,6.31,1,2.6,Van,12.92,Morning,0
683,4,South,0,37.6,4.59,1,1.2,Car,7.32,Night,0
684,36,South,18,18.2,5.27,0,3.8,Car,17.37,Evening,0
685,70,Downtown,15,25.2,3.26,1,2.5,Car,7.76,Afternoon,0
686,31,South,11,37.3,3.95,1,0.7,Bike,6.35,Morning,0
687,19,North,9,9.2,7.5,1,0.1,Van,48.91,Morning,0
688,61,North,1,22.7,5.09,1,6.8,Car,13.45,Night,0
689,54,Downtown,17,31.2,6.53,1,13.5,Car,12.56,Evening,1
690,39,West,12,24.3,3.22,1,2.9,Bike,7.95,Afternoon,0
691,91,North,23,19.3,6.69,1,0.3,Car,20.8,Late Night,0
692,74,North,5,19.9,4.6,1,6.7,Bike,13.87,Night,0
693,90,Downtown,11,28.2,5.45,1,10.1,Car,11.6,Morning,1
694,19,East,21,9.3,5.12,1,2.0,Car,33.03,Late Night,0
695,39,South,3,26.2,5.36,0,1.3,Van,12.27,Night,0
696,67,North,0,32.3,4.78,1,2.1,Bike,8.88,Night,0
697,45,East,10,21.4,7.57,1,11.9,Van,21.22,Morning,1
698,13,West,22,9.4,1.99,1,2.7,Van,12.7,Late Night,0
699,92,East,7,19.9,6.07,0,5.3,Bike,18.3,Morning,0
700,58,Downtown,1,23.8,3.66,0,0.4,Van,9.23,Night,0
701,20,West,1,14.2,3.09,1,1.7,Car,13.06,Night,0
702,92,West,15,25.3,9.28,1,1.3,Van,22.01,Afternoon,0
703,72,East,0,26.7,3.1,1,0.3,Van,6.97,Night,0
704,61,Downtown,3,37.0,1.37,1,0.6,Car,2.22,Night,0
705,39,North,5,23.4,6.91,1,2.7,Van,17.72,Night,0
706,1,East,20,26.1,4.01,1,4.1,Van,9.22,Evening,0
707,3,North,19,19.5,7.55,1,1.9,Bike,23.23,Evening,0
708,77,East,13,20.2,0.5,1,2.7,Van,1.49,Afternoon,0
709,92,North,19,32.0,8.71,1,7.1,Van,16.33,Evening,0
710,62,East,14,22.7,6.89,1,1.4,Bike,18.21,Afternoon,0
711,63,West,6,33.3,4.58,1,0.2,Van,8.25,Morning,0
712,25,South,6,24.5,1.53,1,1.5,Car,3.75,Morning,0
713,56,West,17,13.6,2.34,1,12.7,Van,10.32,Evening,1
714,33,North,22,18.1,3.62,1,0.1,Van,12.0,Late Night,0
715,38,Downtown,1,49.2,6.43,1,0.7,Car,7.84,Night,0
716,6,West,19,24.0,3.28,1,0.3,Car,8.2,Evening,0
717,58,South,14,8.8,0.9,1,2.4,Van,6.14,Afternoon,0
718,44,North,0,13.6,5.46,0,5.2,Van,24.09,Night,0
719,45,West,20,17.9,6.99,1,12.1,Bike,23.43,Evening,1
720,32,East,16,16.1,9.39,1,7.9,Bike,34.99,Afternoon,0
721,45,Downtown,19,14.0,2.95,1,1.4,Van,12.64,Evening,0
722,61,North,12,39.6,3.16,0,5.0,Van,4.79,Afternoon,0
723,47,West,11,31.6,0.5,0,5.5,Car,0.95,Morning,0
724,21,North,23,23.0,1.91,1,0.5,Car,4.98,Late Night,0
725,80,East,21,19.1,2.87,1,2.8,Van,9.02,Late Night,0
726,85,South,14,23.4,3.21,1,1.9,Van,8.23,Afternoon,0
727,75,West,23,42.8,3.93,1,0.9,Bike,5.51,Late Night,0
728,36,North,4,16.3,6.18,1,0.3,Van,22.75,Night,0
729,99,North,6,9.2,6.02,1,0.1,Van,39.26,Morning,0
730,19,North,7,31.7,3.97,1,9.8,Van,7.51,Morning,0
731,20,South,22,35.1,5.03,0,2.0,Van,8.6,Late Night,0
732,57,North,13,39.5,2.28,1,3.4,Van,3.46,Afternoon,0
733,18,Downtown,3,21.5,3.87,1,1.7,Bike,10.8,Night,0
734,47,Downtown,20,21.6,2.42,1,0.9,Bike,6.72,Evening,0
735,49,North,13,45.1,3.52,1,1.5,Car,4.68,Afternoon,0
736,14,Downtown,9,31.0,8.71,1,0.9,Car,16.86,Morning,0
737,15,West,21,24.1,5.29,1,7.1,Bike,13.17,Late Night,0
738,31,Downtown,15,30.0,3.81,1,11.9,Van,7.62,Afternoon,1
739,1,North,10,20.6,5.96,0,2.9,Car,17.36,Morning,0
740,54,East,21,28.0,4.21,1,8.7,Van,9.02,Late Night,0
741,3,West,13,27.8,8.37,0,2.8,Bike,18.06,Afternoon,0
742,16,South,13,33.3,5.71,0,3.0,Van,10.29,Afternoon,0
743,87,North,1,15.2,2.68,1,3.3,Bike,10.58,Night,0
744,57,South,21,28.6,7.64,1,8.6,Car,16.03,Late Night,0
745,75,East,12,13.3,6.24,1,13.8,Van,28.15,Afternoon,1
746,12,South,2,43.8,5.93,1,6.8,Van,8.12,Night,0
747,74,North,17,20.8,6.65,1,11.0,Van,19.18,Evening,1
748,96,North,21,8.5,6.46,1,5.1,Bike,45.6,Late Night,0
749,16,East,3,52.8,6.02,1,9.1,Car,6.84,Night,0
750,72,North,20,19.8,4.68,1,4.1,Van,14.18,Evening,0
751,76,East,20,25.9,6.81,1,7.4,Van,15.78,Evening,0
752,24,East,18,8.0,4.66,1,6.1,Bike,34.95,Evening,0
753,28,North,15,24.5,7.66,1,6.9,Van,18.76,Afternoon,0
754,8,Downtown,3,41.7,6.0,1,1.3,Car,8.63,Night,0
755,92,East,18,32.0,5.37,0,0.8,Bike,10.07,Evening,0
756,36,North,22,8.0,6.27,1,5.3,Van,47.02,Late Night,0
757,90,Downtown,14,17.4,5.32,1,3.3,Car,18.34,Afternoon,0
758,8,East,0,34.2,7.55,1,7.2,Bike,13.25,Night,0
759,58,Downtown,15,31.4,6.9,1,0.8,Bike,13.18,Afternoon,0
760,60,West,14,20.1,5.15,1,14.8,Van,15.37,Afternoon,1
761,50,West,15,29.0,0.5,1,6.1,Van,1.03,Afternoon,0
762,28,Downtown,21,13.0,6.73,1,0.1,Van,31.06,Late Night,0
763,92,East,19,11.9,5.83,1,4.3,Car,29.39,Evening,0
764,41,North,0,5.0,9.85,1,1.9,Car,118.2,Night,0
765,100,South,16,34.3,2.4,1,1.6,Van,4.2,Afternoon,0
766,64,North,4,23.9,4.56,1,11.6,Car,11.45,Night,1
